price,pType,pWidth,pLength,pArea,pLandArea,pNumberOfFloors,pNumberOfBathrooms,pNumberOfBedrooms,pCertificateType,pFurnitureStatus,log_price,district
3350000000.0,land,4.96,21.56,103.2,103.2,1.0,1.0,1.0,certificate,other,21.932226182783385,Quận Hóc Môn
31500000000.0,other,6.0,41.0,154.9,154.9,4.0,8.0,9.0,certificate,other,24.173253382778,Quận Thủ Đức
5750000000.0,alley_house,4.0,14.55,60.0,60.0,3.0,4.0,4.0,certificate,other,22.47246569175567,Quận 12
6700000000.0,townhouse,8.13,4.35,34.8,34.8,3.0,4.0,3.0,certificate,other,22.625373363343332,Quận Tân Phú
5200000000.0,alley_house,2.8,10.55,69.16,23.8,3.0,3.0,4.0,certificate,other,22.371924462533794,Quận Tân Bình
8500000000.0,other,3.1,9.83,33.0,33.0,3.0,5.0,5.0,certificate,other,22.863332000442682,Quận 1
3350000000.0,other,3.5,7.3,50.8,25.4,2.0,2.0,1.0,certificate,partially_furnished,21.932226182783385,Quận Bình Tân
13500000000.0,other,4.0,12.6,105.9,52.1,6.0,4.0,7.0,certificate,furnished,23.325955522390796,Quận Tân Phú
1700000000.0,other,3.73,4.45,17.4,8.7,2.0,2.0,1.0,certificate,partially_furnished,21.253894088008582,Quận Gò Vấp
7300000000.0,alley_house,3.5,13.2,46.5,46.5,2.0,2.0,2.0,certificate,other,22.711140185100756,Quận 11
15800000000.0,villa,4.36,15.13,215.7,64.0,5.0,3.0,4.0,share_certificate,other,23.483275776979333,Quận Tân Phú
5750000000.0,alley_house,4.0,15.23,164.2,62.5,3.0,4.0,4.0,certificate,other,22.47246569175567,Quận 12
4800000000.0,alley_house,4.0,15.0,60.3,60.3,1.0,1.0,1.0,certificate,other,22.291881754860256,Quận Gò Vấp
9900000000.0,townhouse,4.5,24.31,104.7,71.0,2.0,2.0,1.0,certificate,other,23.015800594086954,Quận Tân Phú
3250000000.0,other,3.19,6.11,38.2,19.1,2.0,2.0,2.0,certificate,partially_furnished,21.901920833288056,Quận 11
13000000000.0,other,3.64,12.31,129.5,36.6,4.0,5.0,6.0,certificate,partially_furnished,23.288215194407947,Quận 10
6300000000.0,other,5.0,22.7,115.0,115.0,3.0,3.0,3.0,certificate,other,22.563815470343897,Quận 12
10000000000.0,land,5.0,18.13,196.64,90.7,2.0,4.0,3.0,certificate,partially_furnished,23.025850929940457,Quận Bình Tân
6800000000.0,alley_house,5.0,12.31,157.5,60.7,3.0,3.0,4.0,certificate,other,22.640188449128473,Quận Tân Phú
19000000000.0,alley_house,4.42,22.17,123.97,110.5,3.0,5.0,7.0,certificate,other,23.667704816112852,Quận 3
2700000000.0,land,4.0,15.0,59.6,59.6,1.0,1.0,1.0,certificate,other,21.716517609956693,Quận 12
6490000000.0,other,4.1,17.6,72.2,72.2,4.0,5.0,5.0,certificate,other,22.593528367662408,Quận 12
13000000000.0,other,3.5,11.2,121.8,33.2,4.0,4.0,3.0,certificate,partially_furnished,23.288215194407947,Quận 11
16800000000.0,alley_house,8.0,13.0,243.2,102.7,4.0,3.0,3.0,certificate,other,23.544644723355624,Quận Bình Thạnh
13000000000.0,alley_house,3.97,15.57,183.0,59.6,4.0,7.0,6.0,certificate,other,23.288215194407947,Quận Bình Thạnh
25000000000.0,alley_house,4.85,20.15,109.45,109.45,2.0,3.0,5.0,certificate,other,23.942141661814613,Quận 1
9200000000.0,alley_house,4.0,13.55,173.8,56.6,4.0,3.0,5.0,certificate,other,22.942469321001404,Quận Tân Bình
4700000000.0,apartment,4.05,16.049382716049383,65.0,65.0,1.0,2.0,2.0,certificate,furnished,22.270828345662423,Quận Nhà Bè
8500000000.0,other,3.1,10.0,77.0,31.0,3.0,3.0,4.0,certificate,partially_furnished,22.863332000442682,Quận 3
18000000000.0,alley_house,8.89,26.88,223.7,223.7,2.0,5.0,5.0,certificate,other,23.613637594842576,Quận Bình Thạnh
6300000000.0,alley_house,3.12,13.34,82.7,41.6,2.0,3.0,3.0,certificate,other,22.563815470343897,Quận Tân Bình
6500000000.0,other,3.0,11.6,72.5,31.2,3.0,3.0,3.0,certificate,partially_furnished,22.595068013848003,Quận 5
27000000000.0,other,5.0,16.0,400.7,83.9,7.0,9.0,8.0,certificate,partially_furnished,24.01910270295074,Quận 3
12000000000.0,other,3.4,14.67,90.7,49.0,2.0,2.0,3.0,certificate,partially_furnished,23.208172486734412,Quận 3
10000000000.0,alley_house,6.8,28.65,125.0,216.4,1.0,2.0,4.0,certificate,other,23.025850929940457,Quận 12
7600000000.0,alley_house,9.58,12.68,240.58,110.1,4.0,7.0,7.0,certificate,other,22.751414084238696,Quận Bình Tân
4450000000.0,alley_house,4.06,8.9,70.0,28.0,3.0,2.0,2.0,certificate,other,22.21616993312456,Quận Gò Vấp
6900000000.0,other,3.5,10.0,62.2,33.5,2.0,2.0,2.0,certificate,partially_furnished,22.654787248549624,Quận 11
7500000000.0,other,3.12,8.77,54.0,27.0,2.0,2.0,1.0,certificate,partially_furnished,22.738168857488677,Quận 1
4500000000.0,other,3.5,11.0,61.2,38.9,2.0,2.0,2.0,certificate,other,22.227343233722685,Quận Gò Vấp
13500000000.0,other,5.1,7.2,126.6,36.7,4.0,5.0,4.0,certificate,partially_furnished,23.325955522390796,Quận Tân Bình
11800000000.0,alley_house,4.05,16.15,210.2,66.8,4.0,4.0,6.0,certificate,other,23.19136536841803,Quận Bình Thạnh
19800000000.0,alley_house,6.3,16.0,98.0,98.0,2.0,3.0,3.0,certificate,other,23.7089477746469,Quận 1
29500000000.0,alley_house,15.0,13.5,330.7,121.0,4.0,5.0,5.0,certificate,other,24.107656100292186,Quận 3
32200000000.0,other,5.0,20.0,100.0,100.0,4.0,6.0,5.0,certificate,other,24.195232289496772,Quận 7
9990000000.0,other,5.5,7.16,41.0,23.3,2.0,2.0,1.0,certificate,partially_furnished,23.02485042960687,Quận 1
7400000000.0,alley_house,4.0,18.0,72.0,72.0,1.0,1.0,1.0,certificate,other,22.724745837156537,Quận Bình Tân
11600000000.0,alley_house,4.05,33.51,116.5,137.6,1.0,1.0,2.0,certificate,partially_furnished,23.17427093505873,Quận Gò Vấp
23000000000.0,townhouse,3.6,15.2,245.6,62.5,4.0,6.0,5.0,certificate,other,23.85876005287556,Quận Phú Nhuận
17500000000.0,other,3.86,17.0,120.3,61.7,2.0,5.0,4.0,certificate,partially_furnished,23.585466717875878,Quận 3
22000000000.0,townhouse,4.5,14.5,65.25,72.0,3.0,4.0,4.0,certificate,other,23.814308290304727,Quận 8
9500000000.0,townhouse,3.5,9.91,101.3,34.8,3.0,3.0,4.0,certificate,other,22.974557635552905,Quận Bình Thạnh
8600000000.0,other,4.0,17.0,172.0,52.0,3.0,3.0,4.0,certificate,other,22.875028040205873,Quận Bình Tân
12000000000.0,other,3.96,14.7,173.7,56.7,4.0,3.0,3.0,certificate,partially_furnished,23.208172486734412,Quận 11
8400000000.0,alley_house,3.05,11.7,79.3,33.5,3.0,2.0,2.0,certificate,other,22.85149754279568,Quận 1
32000000000.0,other,4.0,20.0,170.9,77.4,4.0,2.0,3.0,certificate,partially_furnished,24.18900173974614,Quận 5
53765000000.0,townhouse,10.53,33.95,356.2,386.8,2.0,2.0,2.0,certificate,other,24.7078885347889,Quận Tân Bình
4450000000.0,alley_house,41.0,10.04,40.0,40.0,2.0,2.0,2.0,certificate,other,22.21616993312456,Quận Bình Tân
28000000000.0,shophouse,4.0,17.0,277.0,68.0,4.0,7.0,6.0,certificate,other,24.055470347121616,Quận 5
20000000000.0,alley_house,5.1,11.85,106.8,59.7,2.0,3.0,6.0,certificate,other,23.7189981105004,Quận 1
21000000000.0,shophouse,5.0,13.0,64.0,64.3,3.0,3.0,2.0,certificate,other,23.767788274669833,Quận 5
27000000000.0,shophouse,5.0,20.0,198.0,100.0,2.0,2.0,2.0,certificate,other,24.01910270295074,Quận Phú Nhuận
15900000000.0,other,4.0,26.0,271.1,104.8,3.0,3.0,4.0,certificate,partially_furnished,23.4895849461726,Quận Bình Tân
8500000000.0,other,4.0,15.25,57.0,57.0,5.0,7.0,8.0,certificate,other,22.863332000442682,Quận Tân Bình
6800000000.0,alley_house,4.15,9.9,126.9,68.0,2.0,2.0,2.0,certificate,other,22.640188449128473,Quận 5
8990000000.0,alley_house,4.0,12.35,55.4,55.4,5.0,5.0,4.0,certificate,other,22.91937868542994,Quận Gò Vấp
12300000000.0,alley_house,3.95,17.3,62.4,62.4,5.0,4.0,4.0,certificate,other,23.232865099324783,Quận Gò Vấp
10000000000.0,alley_house,5.0,16.0,244.6,80.0,4.0,5.0,4.0,certificate,other,23.025850929940457,Quận 12
9500000000.0,alley_house,4.0,15.0,199.5,93.4,3.0,4.0,4.0,certificate,partially_furnished,22.974557635552905,Quận 7
7500000000.0,alley_house,4.2,12.26,50.6,50.6,3.0,3.0,4.0,certificate,other,22.738168857488677,Quận Gò Vấp
5250000000.0,alley_house,10.0,5.0,52.5,52.5,3.0,4.0,4.0,certificate,furnished,22.381493913549942,Quận 12
12000000000.0,alley_house,2.72,21.5,95.2,61.2,2.0,2.0,2.0,certificate,other,23.208172486734412,Quận 3
6900000000.0,alley_house,4.1,13.0,53.3,53.3,3.0,4.0,4.0,certificate,other,22.654787248549624,Quận Gò Vấp
8500000000.0,alley_house,4.02,18.77,75.8,75.8,1.0,1.0,1.0,certificate,other,22.863332000442682,Quận Bình Tân
7200000000.0,alley_house,4.0,13.6,54.4,60.0,1.0,1.0,2.0,certificate,other,22.69734686296842,Quận 7
5200000000.0,alley_house,5.0,22.48,73.2,113.3,1.0,2.0,3.0,certificate,partially_furnished,22.371924462533794,Quận Hóc Môn
5300000000.0,alley_house,6.0,13.0,66.5,66.5,3.0,3.0,4.0,certificate,other,22.390972657504488,Quận Tân Phú
6750000000.0,alley_house,6.52,16.0,125.8,121.0,2.0,2.0,2.0,certificate,partially_furnished,22.63280834183085,Quận Nhà Bè
15800000000.0,alley_house,3.7,18.0,200.0,59.6,4.0,5.0,4.0,certificate,partially_furnished,23.483275776979333,Quận 1
12500000000.0,alley_house,4.0,15.11,60.5,60.5,6.0,6.0,5.0,certificate,other,23.248994481254666,Quận 8
10500000000.0,alley_house,4.5,16.62,260.8,73.7,3.0,4.0,3.0,certificate,other,23.07464109410989,Quận Tân Phú
10000000000.0,alley_house,4.35,10.15,86.4,43.2,2.0,2.0,2.0,certificate,other,23.025850929940457,Quận Phú Nhuận
16800000000.0,alley_house,7.0,6.56,42.6,42.6,3.0,4.0,4.0,certificate,other,23.544644723355624,Quận Bình Thạnh
9500000000.0,alley_house,6.1,7.0,111.3,41.6,3.0,4.0,3.0,certificate,partially_furnished,22.974557635552905,Quận 3
24800000000.0,alley_house,3.73,18.22,139.3,71.2,5.0,10.0,10.0,certificate,other,23.934109490117347,Quận 10
30000000000.0,townhouse,8.0,17.7,215.1,144.0,3.0,3.0,2.0,certificate,other,24.124463218608568,Quận 7
2600000000.0,apartment,4.05,7.950617283950618,32.2,32.2,1.0,1.0,1.0,certificate,other,21.678777281973847,Quận 1
35000000000.0,alley_house,4.15,46.2,196.5,196.5,4.0,28.0,28.0,certificate,other,24.278613898435825,Quận Tân Bình
8500000000.0,alley_house,4.0,10.26,41.04,41.04,3.0,3.0,5.0,certificate,other,22.863332000442682,Quận Thủ Đức
11400000000.0,alley_house,3.7,15.0,142.8,52.3,3.0,4.0,4.0,certificate,partially_furnished,23.15687919234686,Quận 3
1900000000.0,alley_house,3.2,8.0,25.6,25.6,1.0,2.0,3.0,certificate,other,21.365119723118806,Quận 12
7800000000.0,alley_house,4.0,13.0,208.9,52.4,4.0,6.0,5.0,certificate,other,22.777389570641958,Quận Bình Tân
15000000000.0,alley_house,6.0,21.5,128.0,128.0,2.0,3.0,2.0,certificate,other,23.43131603804862,Quận Gò Vấp
6200000000.0,alley_house,4.0,19.0,75.5,75.6,1.0,1.0,1.0,certificate,other,22.547815128997456,Quận Gò Vấp
19500000000.0,alley_house,3.7,15.0,191.4,56.8,3.0,4.0,4.0,certificate,partially_furnished,23.693680302516114,Quận 3
5800000000.0,alley_house,4.0,10.0,36.0,36.0,4.0,3.0,2.0,certificate,furnished,22.481123754498785,Quận Tân Bình
7000000000.0,land,3.6,12.75,46.0,46.0,1.0,1.0,1.0,certificate,other,22.669175986001726,Quận Bình Tân
13500000000.0,alley_house,8.0,21.0,266.1,164.7,2.0,2.0,3.0,certificate,partially_furnished,23.325955522390796,Quận Tân Bình
8900000000.0,alley_house,4.0,13.75,55.0,60.3,3.0,7.0,5.0,certificate,other,22.909317113684505,Quận Bình Tân
27000000000.0,alley_house,5.78,7.9,54.0,54.0,1.0,2.0,2.0,certificate,other,24.01910270295074,Quận 9
11000000000.0,alley_house,4.3,15.0,68.5,59.4,2.0,2.0,2.0,certificate,other,23.121161109744783,Quận Tân Bình
5750000000.0,alley_house,4.0,9.5,38.0,38.0,3.0,4.0,4.0,certificate,other,22.47246569175567,Quận Tân Bình
5390000000.0,alley_house,4.0,12.5,50.0,50.0,1.0,2.0,2.0,certificate,other,22.407811221867316,Quận Bình Tân
31000000000.0,alley_house,9.0,15.5,112.4,112.4,4.0,13.0,12.0,certificate,other,24.157253041431556,Quận Bình Thạnh
7300000000.0,alley_house,5.0,18.4,128.0,93.4,2.0,6.0,6.0,certificate,other,22.711140185100756,Quận 12
3700000000.0,alley_house,4.5,6.34,28.53,28.53,1.0,2.0,2.0,certificate,other,22.03159865659659,Quận 3
5680000000.0,alley_house,4.35,13.0,56.6,56.6,4.0,3.0,3.0,certificate,other,22.46021706967947,Quận Tân Phú
12000000000.0,alley_house,30.0,10.0,320.0,320.0,1.0,1.0,1.0,certificate,other,23.208172486734412,Quận Bình Tân
24000000000.0,shophouse,5.5,10.0,113.9,28.9,3.0,3.0,4.0,certificate,partially_furnished,23.901319667294356,Quận 10
6300000000.0,alley_house,5.2,15.5,189.5,80.4,3.0,5.0,4.0,certificate,other,22.563815470343897,Quận Hóc Môn
17500000000.0,other,5.6,20.0,184.7,76.9,3.0,4.0,3.0,certificate,partially_furnished,23.585466717875878,Quận Tân Bình
25000000000.0,alley_house,3.8,20.5,79.8,79.8,3.0,5.0,4.0,certificate,partially_furnished,23.942141661814613,Quận Bình Thạnh
16200000000.0,alley_house,5.0,15.6,262.5,77.0,5.0,16.0,16.0,certificate,other,23.50827707918475,Quận Gò Vấp
29000000000.0,apartment,10.3,22.19,776.2,230.6,5.0,30.0,30.0,certificate,partially_furnished,24.090561666932885,Quận Thủ Đức
4800000000.0,alley_house,11.43,5.16,71.0,71.9,1.0,2.0,2.0,certificate,other,22.291881754860256,Quận 12
5350000000.0,alley_house,12.0,4.0,48.0,48.0,2.0,4.0,3.0,certificate,other,22.400362397854327,Quận Bình Tân
24100000000.0,land,5.0,20.5,102.5,102.5,0.0,0.0,0.0,certificate,other,23.90547767744302,Quận Thủ Đức
6900000000.0,alley_house,3.1,9.0,79.0,25.0,4.0,2.0,4.0,certificate,other,22.654787248549624,Quận 3
15800000000.0,alley_house,4.26,21.18,90.0,90.0,1.0,3.0,2.0,certificate,other,23.483275776979333,Quận Tân Bình
7400000000.0,alley_house,10.0,16.0,75.0,75.7,1.0,4.0,4.0,certificate,other,22.724745837156537,Quận Thủ Đức
14800000000.0,townhouse,3.4,11.4,34.0,34.0,4.0,4.0,3.0,certificate,other,23.41789301771648,Quận Phú Nhuận
6500000000.0,alley_house,4.0,17.5,70.0,70.0,2.0,2.0,3.0,certificate,other,22.595068013848003,Quận Tân Phú
3600000000.0,alley_house,4.8,5.89,29.2,29.2,1.0,1.0,1.0,certificate,other,22.004199682408476,Quận Thủ Đức
5300000000.0,land,4.2,15.13,63.54600000000001,63.54600000000001,1.0,1.0,1.0,certificate,other,22.390972657504488,Quận Gò Vấp
7000000000.0,alley_house,4.0,16.4,65.6,65.6,2.0,4.0,4.0,certificate,other,22.669175986001726,Quận Gò Vấp
5990000000.0,alley_house,4.0,12.0,48.0,45.5,2.0,3.0,2.0,certificate,furnished,22.51335724907377,Quận Gò Vấp
10000000000.0,shophouse,4.7,8.7,40.3,40.3,4.0,2.0,3.0,certificate,other,23.025850929940457,Quận 1
15500000000.0,townhouse,4.0,15.5,74.66,60.43,2.0,2.0,2.0,certificate,other,23.464105860871612,Quận 4
4500000000.0,alley_house,3.97,10.74,42.637800000000006,42.637800000000006,1.0,2.0,2.0,certificate,other,22.227343233722685,Quận 7
12000000000.0,alley_house,4.0,11.53,127.8,35.9,4.0,5.0,4.0,certificate,partially_furnished,23.208172486734412,Quận 10
4250000000.0,alley_house,2.79,8.38,24.3,24.3,1.0,2.0,2.0,certificate,other,22.170184819882735,Quận Bình Thạnh
58500000000.0,alley_house,7.0,21.0,146.2,146.2,7.0,38.0,37.0,certificate,other,24.79229259118422,Quận Tân Bình
19000000000.0,townhouse,4.2,17.0,108.0,71.4,2.0,1.0,2.0,certificate,partially_furnished,23.667704816112852,Quận 11
8100000000.0,alley_house,4.0,15.0,60.0,60.0,2.0,6.0,5.0,certificate,other,22.815129898624804,Quận 7
4100000000.0,alley_house,2.6,9.35,49.2,23.6,2.0,3.0,3.0,certificate,other,22.134252810656672,Quận Tân Bình
1250000000.0,alley_house,3.2,2.0,12.4,6.2,1.0,1.0,1.0,certificate,other,20.94640938826062,Quận 11
5950000000.0,alley_house,10.2,7.3,42.8,42.8,2.0,2.0,4.0,certificate,furnished,22.50665705650395,Quận Tân Phú
2400000000.0,alley_house,2.5,4.75,24.0,24.0,3.0,2.0,2.0,certificate,partially_furnished,21.598734574300313,Quận 10
3850000000.0,land,5.17,10.0,57.1,57.1,1.0,1.0,1.0,certificate,other,22.071338985246104,Quận Thủ Đức
42000000000.0,villa,15.52,23.0,273.63,324.69,2.0,4.0,4.0,certificate,other,24.46093545522978,Quận Tân Bình
28300000000.0,townhouse,4.0,32.9,259.4,117.0,4.0,6.0,6.0,certificate,other,24.066127641595603,Quận Tân Bình
5280000000.0,alley_house,3.67,10.0,65.3,36.7,2.0,3.0,3.0,certificate,furnished,22.387191934664582,Quận Gò Vấp
12500000000.0,townhouse,4.0,17.5,135.66,70.0,2.0,2.0,2.0,certificate,partially_furnished,23.248994481254666,Quận Tân Bình
14800000000.0,alley_house,8.3,12.7,253.6,96.2,4.0,7.0,6.0,certificate,partially_furnished,23.41789301771648,Quận Tân Bình
11800000000.0,alley_house,5.7,9.2,154.4,47.7,4.0,3.0,4.0,certificate,other,23.19136536841803,Quận Tân Bình
11500000000.0,alley_house,3.0,20.0,91.0,66.0,3.0,2.0,3.0,certificate,partially_furnished,23.165612872315616,Quận Gò Vấp
8500000000.0,alley_house,5.0,25.14,371.4,118.2,4.0,11.0,12.0,certificate,partially_furnished,22.863332000442682,Quận 12
3400000000.0,alley_house,4.1,5.9,31.8,31.8,1.0,1.0,2.0,certificate,other,21.947041268568526,Quận Gò Vấp
21500000000.0,townhouse,3.9,16.15,122.57,63.9,3.0,4.0,5.0,certificate,other,23.79131877208003,Quận 1
10400000000.0,alley_house,4.0,16.0,167.3,63.3,3.0,2.0,2.0,certificate,other,23.065071643093738,Quận 10
4000000000.0,alley_house,6.0,6.3,73.5,36.8,2.0,2.0,2.0,certificate,partially_furnished,22.1095601980663,Quận Bình Thạnh
8500000000.0,alley_house,3.7,10.26,189.2,56.3,4.0,4.0,4.0,certificate,other,22.863332000442682,Quận 10
9000000000.0,townhouse,4.0,14.7,154.7,59.5,4.0,3.0,3.0,certificate,other,22.920490414282632,Quận 6
7500000000.0,townhouse,3.13,17.3,95.86,54.67,3.0,2.0,3.0,certificate,other,22.738168857488677,Quận Bình Thạnh
13000000000.0,alley_house,3.9,16.0,169.3,53.4,4.0,3.0,4.0,certificate,other,23.288215194407947,Quận 11
20900000000.0,townhouse,3.9,22.0,360.4,83.9,7.0,6.0,5.0,certificate,other,23.763014995917178,Quận Tân Bình
35000000000.0,townhouse,4.6,23.19,102.9,90.4,2.0,1.0,2.0,certificate,other,24.278613898435825,Quận 1
27000000000.0,townhouse,5.0,21.7,446.1,109.8,6.0,4.0,5.0,certificate,other,24.01910270295074,Quận Tân Bình
5700000000.0,townhouse,4.1,11.9,28.6,28.6,4.0,4.0,3.0,certificate,partially_furnished,22.463732011786917,Quận Tân Bình
23000000000.0,townhouse,5.4,35.6,250.5,186.0,3.0,32.0,32.0,certificate,other,23.85876005287556,Quận Tân Phú
2700000000.0,alley_house,6.5,16.75,109.4,192.4,1.0,1.0,3.0,certificate,other,21.716517609956693,Quận 12
15000000000.0,townhouse,7.3,17.0,58.6,102.0,1.0,1.0,2.0,certificate,other,23.43131603804862,Quận 7
33000000000.0,townhouse,5.0,22.0,110.0,110.0,2.0,4.0,4.0,certificate,other,24.21977339841289,Quận Thủ Đức
33000000000.0,townhouse,4.0,23.15,180.4,99.0,2.0,1.0,2.0,certificate,other,24.21977339841289,Quận Phú Nhuận
46000000000.0,alley_house,4.1,28.0,205.0,205.0,3.0,10.0,10.0,certificate,other,24.551907233435507,Quận Tân Bình
72000000000.0,villa,12.0,19.79,237.4,237.4,3.0,7.0,7.0,certificate,other,24.999931955962467,Quận Thủ Đức
21500000000.0,alley_house,4.2,16.6,241.77,67.78,5.0,7.0,6.0,certificate,partially_furnished,23.79131877208003,Quận 1
39000000000.0,alley_house,8.0,24.0,292.78,183.2,4.0,6.0,5.0,certificate,partially_furnished,24.386827483076058,Quận Gò Vấp
4200000000.0,alley_house,2.75,13.0,45.6,34.6,2.0,1.0,1.0,certificate,other,22.158350362235733,Quận Tân Bình
5500000000.0,alley_house,3.35,8.04,88.0,44.0,1.0,1.0,2.0,certificate,other,22.428013929184836,Quận 3
2750000000.0,alley_house,4.0,3.68,30.6,16.0,2.0,2.0,1.0,certificate,other,21.734866748624892,Quận Gò Vấp
30000000000.0,villa,10.0,20.0,164.0,205.5,2.0,5.0,3.0,certificate,other,24.124463218608568,Quận Bình Thạnh
22500000000.0,townhouse,3.8,24.2,174.8,95.2,3.0,3.0,5.0,certificate,other,23.836781146156785,Quận 11
12700000000.0,townhouse,9.0,15.5,145.6,72.4,2.0,2.0,2.0,certificate,other,23.264867830410957,Quận Tân Bình
16000000000.0,townhouse,4.0,20.0,307.3,78.6,5.0,5.0,4.0,certificate,partially_furnished,23.495854559186192,Quận Tân Phú
6000000000.0,townhouse,3.3,14.0,95.0,46.0,3.0,3.0,2.0,certificate,other,22.515025306174465,Quận Bình Tân
3980000000.0,alley_house,4.45,6.0,47.4,26.7,2.0,2.0,3.0,certificate,partially_furnished,22.104547656242758,Quận Tân Bình
9600000000.0,alley_house,5.1,14.17,73.7,73.7,2.0,4.0,4.0,certificate,other,22.985028935420203,Quận Gò Vấp
9350000000.0,land,4.0,13.28,49.0,49.0,1.0,1.0,1.0,certificate,other,22.958642180247008,Quận Bình Thạnh
8500000000.0,alley_house,4.0,15.0,60.0,60.0,2.0,3.0,3.0,certificate,other,22.863332000442682,Quận Tân Phú
2800000000.0,alley_house,7.3,8.4,31.6,61.3,1.0,1.0,3.0,certificate,partially_furnished,21.75288525412757,Quận 12
14000000000.0,shophouse,3.1,12.0,37.2,37.2,3.0,7.0,7.0,certificate,other,23.36232316656167,Quận 5
30000000000.0,townhouse,8.0,20.0,234.1,160.0,3.0,5.0,4.0,certificate,partially_furnished,24.124463218608568,Quận 8
11500000000.0,alley_house,5.0,16.5,98.5,98.5,4.0,6.0,5.0,certificate,other,23.165612872315616,Quận Gò Vấp
6600000000.0,alley_house,3.4,14.0,80.7,41.9,2.0,2.0,2.0,certificate,partially_furnished,22.61033548597879,Quận Phú Nhuận
55000000000.0,land,75.32,12.9,933.8,933.8,1.0,1.0,1.0,certificate,other,24.730599022178883,Quận 12
